promoId,model,pn,productCodeType,saleMode,netPrice,couponCode,status,errors,warnings,sourceFile,sourceSheet,sourceRow
TAB-R41-STANDARD_PAYMENT,Buds Core,,STANDARD_SM,STANDARD_PAYMENT,1290.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,41
TAB-R42-STANDARD_PAYMENT,Ring,,STANDARD_SM,STANDARD_PAYMENT,8195.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,42
TAB-R43-STANDARD_PAYMENT,Fit3,,STANDARD_SM,STANDARD_PAYMENT,1990.0,03,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,43
TAB-R44-STANDARD_PAYMENT,SmartTag2,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,44
TAB-R45-STANDARD_PAYMENT,Flip7 / Fold7,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,45
TAB-R46-STANDARD_PAYMENT,S25 / S25+,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,46
TAB-R47-STANDARD_PAYMENT,A56 / A36,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,47
TAB-R48-STANDARD_PAYMENT,S25 FE,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,48
TAB-R49-STANDARD_PAYMENT,S25 Ultra,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,49
TAB-R50-STANDARD_PAYMENT,S26 Series,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,50
TAB-R51-STANDARD_PAYMENT,A57 / A37,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,51
TAB-R52-STANDARD_PAYMENT,"Watch Band and Buds Case
(Watch Ultra Band & Watch7 Band & Oder model / Buds3 Case",,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,52
TAB-R53-STANDARD_PAYMENT,Watch8 Band,,STANDARD_SM,STANDARD_PAYMENT,0.0,ไม่ต้องคูปอง,PASSED_VALIDATION,,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,53
ACC-ERR-R70,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,70
ACC-ERR-R71,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,71
ACC-ERR-R72,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,72
ACC-ERR-R73,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,73
ACC-ERR-R74,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,74
ACC-ERR-R75,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,75
ACC-ERR-R76,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,76
ACC-ERR-R77,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,77
ACC-ERR-R78,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,78
ACC-ERR-R79,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,79
ACC-ERR-R80,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,80
ACC-ERR-R81,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,81
ACC-ERR-R82,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,82
ACC-ERR-R83,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,83
ACC-ERR-R84,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,84
ACC-ERR-R85,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,85
ACC-ERR-R86,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,86
ACC-ERR-R87,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,87
ACC-ERR-R88,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,88
ACC-ERR-R89,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,89
ACC-ERR-R90,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,90
ACC-ERR-R91,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,91
ACC-ERR-R92,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,92
ACC-ERR-R93,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,93
ACC-ERR-R94,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,94
ACC-ERR-R95,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,95
ACC-ERR-R96,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,96
ACC-ERR-R97,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,97
ACC-ERR-R98,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,98
ACC-ERR-R99,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,99
ACC-ERR-R100,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,100
ACC-ERR-R101,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,101
ACC-ERR-R102,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,102
ACC-ERR-R103,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,103
ACC-ERR-R104,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,104
ACC-ERR-R105,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,105
ACC-ERR-R106,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,106
ACC-ERR-R107,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,107
ACC-ERR-R108,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,108
ACC-ERR-R109,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,109
ACC-ERR-R110,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,110
ACC-ERR-R111,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,111
ACC-ERR-R112,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,112
ACC-ERR-R113,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,113
ACC-ERR-R114,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,114
ACC-ERR-R115,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,115
ACC-ERR-R116,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,116
ACC-ERR-R117,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,117
ACC-ERR-R118,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,118
ACC-ERR-R119,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,119
ACC-ERR-R120,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,120
ACC-ERR-R121,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,121
ACC-ERR-R122,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,122
ACC-ERR-R123,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,123
ACC-ERR-R124,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,124
ACC-ERR-R125,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,125
ACC-ERR-R126,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,126
ACC-ERR-R127,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,127
ACC-ERR-R128,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,128
ACC-ERR-R129,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,129
ACC-ERR-R130,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,130
ACC-ERR-R131,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,131
ACC-ERR-R132,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,132
ACC-ERR-R133,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,133
ACC-ERR-R134,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,134
ACC-ERR-R135,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,135
ACC-ERR-R136,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,136
ACC-ERR-R137,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,137
ACC-ERR-R138,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,138
ACC-ERR-R139,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,139
ACC-ERR-R140,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,140
ACC-ERR-R141,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,141
ACC-ERR-R142,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,142
ACC-ERR-R143,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,143
ACC-ERR-R144,,,STANDARD_ACCESSORY,STANDARD_PAYMENT,0.0,,BLOCKED_INVALID,FORMULA_ERROR_DETECTED,,Pro Tablet Acc samsung 3Aug2026.xlsx,โปร และ เงื่อนไขการตัดขาย,144
PREM-2025-R6,,Premium Wireless Speaker EP-20 Black  มูลค่า  199,STANDARD_SM,STANDARD_PAYMENT,1000.0,,VALID_HISTORICAL_RECORD,HISTORICAL_EXPIRED_2025_GIFT,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,6
PREM-2025-R8,,Premium D-power Selfie Stick-SF03 มูลค่า 399,STANDARD_SM,STANDARD_PAYMENT,1000.0,,VALID_HISTORICAL_RECORD,HISTORICAL_EXPIRED_2025_GIFT,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,8
PREM-2025-R13,,Premium Wireless Home bluetooth  Speaker Little  มูลค่า 699,STANDARD_SM,STANDARD_PAYMENT,1000.0,,VALID_HISTORICAL_RECORD,HISTORICAL_EXPIRED_2025_GIFT,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,13
PREM-2025-R20,,"Premium  D-Power HP-33
(Wireless 
Headphone) มูลค่า 799",STANDARD_SM,STANDARD_PAYMENT,1000.0,,VALID_HISTORICAL_RECORD,HISTORICAL_EXPIRED_2025_GIFT,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,20
PREM-2025-R21,,"[PM]Jisulife FA55 Handheld Fan Ultra1 - Brown  มูลค่า 1,890",STANDARD_SM,STANDARD_PAYMENT,1000.0,,VALID_HISTORICAL_RECORD,HISTORICAL_EXPIRED_2025_GIFT,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,21
PREM-2025-R29,,"[PM]Jisulife FA55 Handheld Fan Ultra1 - Brown  มูลค่า 1,890",STANDARD_SM,STANDARD_PAYMENT,1000.0,,VALID_HISTORICAL_RECORD,HISTORICAL_EXPIRED_2025_GIFT,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx,Promotion Premium Q2.2026,29
BR-S26FE-128-SFPLUS,Galaxy S26 FE 128GB,SM-S26FE128TH,STANDARD_SM,SF_PLUS,24900.0,,PASSED_VALIDATION,,,business_rules.json,BR-02-S26FE,1
BR-S26FE-256-STORAGE-UPGRADE,Galaxy S26 FE 256GB (พาส F),F-S26FE256TH,PASS_F,STANDARD_PAYMENT,24900.0,,PASSED_VALIDATION,,,business_rules.json,BR-02-S26FE,2
BR-S26U-256-TRADEUP,Galaxy S26 Ultra 256GB,SM-S948B256TH,STANDARD_SM,TRADE_UP,39900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-08-S26U,2
BR-S26U-1TB-TRADEUP,Galaxy S26 Ultra 1TB,SM-S948B1TBTH,STANDARD_SM,TRADE_UP,56900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-09-S26U,2
BR-S26U-512-CONFLICT,Galaxy S26 Ultra 512GB,SM-S948B512TH,STANDARD_SM,TRADE_UP,45900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-10-S26U,1
BR-ZFLIP8-TU-SM-F741B256TH,Galaxy Z Flip8 256GB,SM-F741B256TH,STANDARD_SM,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-SM-F741B512TH,Galaxy Z Flip8 512GB,SM-F741B512TH,STANDARD_SM,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-TU-F-NS741B256TH,Galaxy Z Flip8 256GB (พาส F),F-NS741B256TH,PASS_F,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS741B256TH,Galaxy Z Flip8 256GB (พาส F),F-NS741B256TH,PASS_F,STANDARD_PAYMENT,42900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS741B512TH,Galaxy Z Flip8 512GB (พาส F),F-NS741B512TH,PASS_F,TRADE_UP,45900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS741B512TH,Galaxy Z Flip8 512GB (พาส F),F-NS741B512TH,PASS_F,STANDARD_PAYMENT,50900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BLIATHL,Galaxy Z Flip8 256GB (พาส F),F-NS776BLIATHL,PASS_F,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BLIATHL,Galaxy Z Flip8 256GB (พาส F),F-NS776BLIATHL,PASS_F,STANDARD_PAYMENT,42900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
BR-ZFLIP8-TU-F-NS776BZKATHL,Galaxy Z Flip8 256GB (พาส F),F-NS776BZKATHL,PASS_F,TRADE_UP,37900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,business_rules.json,BR-21-ZFLIP8-TRADEUP,1
BR-ZFLIP8-F-SPECIAL-F-NS776BZKATHL,Galaxy Z Flip8 256GB (พาส F),F-NS776BZKATHL,PASS_F,STANDARD_PAYMENT,42900.0,01,PASSED_VALIDATION,,,business_rules.json,BR-22-ZFLIP8-PASS-F,2
